Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
52527,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
54021,443,39071,443,allow,7653,1188,6465,21,16,12,9
19361,37965,0,0,deny,66,66,0,1,0,1,0
56637,53,18660,53,allow,214,110,104,2,30,1,1
3541,22114,0,0,deny,62,62,0,1,0,1,0
60709,53,36089,53,allow,260,86,174,2,30,1,1
49346,80,49346,80,allow,450,246,204,8,142,5,3
55489,53,44022,53,allow,185,102,83,2,30,1,1
35111,22114,0,0,deny,66,66,0,1,0,1,0
56652,53,11062,53,allow,177,94,83,2,30,1,1
57275,53,1884,53,allow,186,95,91,2,31,1,1
60376,445,0,0,drop,70,70,0,1,0,1,0
65380,53,28417,53,allow,180,94,86,2,30,1,1
56941,443,33358,443,allow,4581,2831,1750,29,96,15,14
443,38385,0,0,allow,66,66,0,1,90,1,0
35132,53,35132,53,allow,86,86,0,1,30,1,0
56777,443,21273,443,allow,8654,2150,6504,20,16,11,9
49337,53,51649,53,allow,258,126,132,2,30,1,1
1027,23684,0,0,deny,159,159,0,1,0,1,0
56991,80,27805,80,allow,1638,1324,314,10,15,5,5
52020,80,57766,80,allow,426,240,186,8,24,5,3
65263,53,26647,53,allow,356,88,268,4,55,2,2
53496,445,0,0,drop,66,66,0,1,0,1,0
60876,445,0,0,drop,66,66,0,1,0,1,0
56821,53,60054,53,allow,199,102,97,2,30,1,1
53102,443,30366,443,allow,7149,1719,5430,18,326,9,9
50464,445,0,0,drop,66,66,0,1,0,1,0
52091,11392,0,0,deny,66,66,0,1,0,1,0
55697,14795,5674,14795,allow,564,318,246,9,15,5,4
63287,44847,0,0,deny,62,62,0,1,0,1,0
55199,21247,0,0,deny,66,66,0,1,0,1,0
58091,51505,0,0,deny,66,66,0,1,0,1,0
59068,49813,0,0,deny,74,74,0,1,0,1,0
49844,53,62050,53,allow,368,118,250,2,30,1,1
59329,53,2601,53,allow,199,94,105,2,30,1,1
49894,443,43523,443,allow,5597,1462,4135,21,86,11,10
50433,445,0,0,drop,70,70,0,1,0,1,0
56415,53,58262,53,allow,174,89,85,2,31,1,1
56860,445,0,0,drop,70,70,0,1,0,1,0
55549,53,9583,53,allow,209,110,99,2,30,1,1
50261,445,0,0,drop,70,70,0,1,0,1,0
53437,6057,55735,6057,allow,245,245,0,2,30,2,0
63617,445,0,0,drop,70,70,0,1,0,1,0
63271,445,0,0,drop,70,70,0,1,0,1,0
59957,443,65089,443,allow,8677,2714,5963,21,114,13,8
51934,443,29764,443,allow,550,310,240,10,35,6,4
4232,50584,0,0,deny,62,62,0,1,0,1,0
59905,443,11259,443,allow,343,163,180,6,15,3,3
50190,53,51481,53,allow,754,94,660,2,30,1,1
55223,445,0,0,drop,70,70,0,1,0,1,0
56373,53,29361,53,allow,200,102,98,2,31,1,1
64643,443,21220,443,allow,3433,1192,2241,13,136,6,7
52090,445,0,0,drop,66,66,0,1,0,1,0
50620,445,0,0,drop,70,70,0,1,0,1,0
34348,22114,0,0,deny,62,62,0,1,0,1,0
64873,445,0,0,drop,66,66,0,1,0,1,0
65393,443,57467,443,allow,5121,936,4185,17,27,9,8
56843,64277,53228,64277,allow,70,70,0,1,5,1,0
53652,445,0,0,drop,66,66,0,1,0,1,0
63379,36237,0,0,deny,66,66,0,1,0,1,0
63461,51505,0,0,deny,66,66,0,1,0,1,0
49745,443,54598,443,allow,4043,1781,2262,19,128,11,8
50293,443,61876,443,allow,12677,3097,9580,37,26,19,18
65533,53,35566,53,allow,277,134,143,2,30,1,1
56141,53,48700,53,allow,277,134,143,2,30,1,1
57470,6969,5895,6969,allow,132,132,0,3,1199,3,0
55993,53,8187,53,allow,199,102,97,2,29,1,1
57877,443,6198,443,allow,9256443,112898,9143545,7609,178,1428,6181
55752,8060,62936,8060,allow,70,70,0,2,8,2,0
51706,30673,17118,30673,allow,70,70,0,1,5,1,0
56594,53,16703,53,allow,167,86,81,2,30,1,1
50584,51413,47261,51413,allow,1275,300,975,6,1200,3,3
27528,35440,0,0,deny,66,66,0,1,0,1,0
64677,53,61310,53,allow,183,94,89,2,31,1,1
49364,53,61563,53,allow,182,94,88,2,30,1,1
58960,445,0,0,drop,70,70,0,1,0,1,0
50523,445,0,0,drop,70,70,0,1,0,1,0
53634,445,0,0,drop,70,70,0,1,0,1,0
5222,27389,0,0,deny,66,66,0,1,0,1,0
56160,53,58234,53,allow,195,102,93,2,31,1,1
27005,27017,47971,27017,allow,1616,126,1490,4,30,2,2
64998,27037,61288,27037,allow,3287,2072,1215,12,30,6,6
57277,5223,45346,5223,allow,4339,1521,2818,23,3002,14,9
49911,53,3623,53,allow,200,94,106,2,30,1,1
35066,443,6201,443,allow,33823,28233,5590,84,102,47,37
50170,445,0,0,drop,70,70,0,1,0,1,0
51575,9694,0,0,deny,66,66,0,1,0,1,0
54268,445,0,0,drop,70,70,0,1,0,1,0
58638,5900,0,0,deny,62,62,0,1,0,1,0
51571,445,0,0,drop,66,66,0,1,0,1,0
64320,53,33961,53,allow,198,101,97,2,30,1,1
49890,443,3826,443,allow,6370237,150385,6219852,6047,138,1688,4359
63720,55027,38364,55027,allow,1233,902,331,12,17,8,4
52084,445,0,0,drop,66,66,0,1,0,1,0
52312,443,50036,443,allow,1574859,55851,1519008,1758,185,656,1102
9331,443,37171,443,allow,3616,429,3187,11,15,6,5
57240,445,0,0,drop,66,66,0,1,0,1,0
61250,445,0,0,drop,70,70,0,1,0,1,0
58925,443,39506,443,allow,5167,700,4467,16,15,7,9
44344,23,0,0,deny,60,60,0,1,0,1,0
64382,443,26649,443,allow,4017,978,3039,14,53,8,6
63079,443,63360,443,allow,304,86,218,2,30,1,1
53239,443,22787,443,allow,982624,22331,960293,976,137,293,683
27005,27015,44783,27015,allow,939,126,813,2,30,1,1
51890,31122,11914,31122,allow,70,70,0,1,5,1,0
56673,53,13818,53,allow,186,95,91,2,31,1,1
50704,80,48490,80,allow,1082,896,186,18,214,15,3
59601,445,0,0,drop,66,66,0,1,0,1,0
49835,443,4788,443,allow,10066,4676,5390,27,123,15,12
61591,445,0,0,drop,70,70,0,1,0,1,0
50377,53,9572,53,allow,167,78,89,2,30,1,1
55838,443,19179,443,allow,7034,2039,4995,37,255,18,19
54386,445,0,0,drop,70,70,0,1,0,1,0
56561,53,15305,53,allow,216,110,106,2,30,1,1
56423,53,58524,53,allow,168,86,82,2,30,1,1
57034,445,0,0,drop,66,66,0,1,0,1,0
52949,443,60761,443,allow,9564,2054,7510,42,114,20,22
65432,80,46367,80,allow,486,240,246,9,28,5,4
64493,53,34209,53,allow,280,97,183,4,59,2,2
54959,53,28413,53,allow,211,110,101,2,30,1,1
61670,443,47830,443,allow,5943,1991,3952,23,17,14,9
42050,53,28616,53,allow,168,78,90,2,30,1,1
24891,53,42889,53,allow,168,78,90,2,30,1,1
55570,53,24983,53,allow,168,86,82,2,29,1,1
55730,53,15730,53,allow,196,102,94,2,30,1,1
51764,443,51764,443,allow,4632,1725,2907,19,27,11,8
49512,53,26273,53,allow,195,102,93,2,30,1,1
56657,443,37201,443,allow,1342,918,424,10,25,6,4
58248,445,0,0,drop,70,70,0,1,0,1,0
65060,53,21160,53,allow,324,97,227,4,52,2,2
49805,64147,0,0,deny,62,62,0,1,0,1,0
53532,22114,0,0,deny,62,62,0,1,0,1,0
26287,56205,0,0,deny,66,66,0,1,0,1,0
53639,445,0,0,drop,66,66,0,1,0,1,0
49845,445,0,0,drop,66,66,0,1,0,1,0
29972,53,62142,53,allow,300,94,206,2,30,1,1
50230,445,0,0,drop,70,70,0,1,0,1,0
9195,80,8495,80,allow,2819,541,2278,12,31,6,6
6882,55839,0,0,deny,146,146,0,1,0,1,0
49687,445,0,0,drop,70,70,0,1,0,1,0
60311,56205,0,0,deny,66,66,0,1,0,1,0
61218,445,0,0,drop,70,70,0,1,0,1,0
50501,80,58618,80,allow,318,192,126,6,25,4,2
49855,443,64909,443,allow,28887,9850,19037,96,60,41,55
53947,867,6908,867,allow,70,70,0,1,5,1,0
61763,445,0,0,drop,70,70,0,1,0,1,0
55179,53,63963,53,allow,194,102,92,2,30,1,1
57186,445,0,0,drop,70,70,0,1,0,1,0
64824,37965,0,0,deny,62,62,0,1,0,1,0
57470,51413,6363,51413,allow,493,166,327,2,1200,1,1
52888,443,11223,443,allow,12876,2739,10137,44,118,21,23
50552,53,56537,53,allow,710,89,621,2,30,1,1
9109,443,23310,443,allow,4400,433,3967,12,15,6,6
1848,53,1848,53,allow,832,106,726,2,29,1,1
48676,53395,0,0,deny,60,60,0,1,0,1,0
56738,80,55725,80,allow,1462,703,759,8,16,5,3
56054,53,43314,53,allow,740,93,647,2,31,1,1
64173,53,16220,53,allow,210,94,116,2,30,1,1
53912,443,42597,443,allow,499,425,74,4,0,3,1
1866,51505,0,0,deny,62,62,0,1,0,1,0
50574,443,63021,443,allow,7352,1023,6329,19,16,11,8
50084,80,12971,80,allow,2173,616,1557,10,15,6,4
50076,80,31297,80,allow,1052,612,440,10,15,5,5
62895,993,31409,993,allow,10457,4879,5578,98,186,50,48
57833,443,7309,443,allow,215996,13055,202941,265,127,96,169
54533,445,0,0,drop,70,70,0,1,0,1,0
60222,445,0,0,drop,70,70,0,1,0,1,0
53800,445,0,0,drop,70,70,0,1,0,1,0
49277,53,5788,53,allow,199,86,113,2,29,1,1
55704,53,41998,53,allow,193,102,91,2,30,1,1
63595,51050,0,0,deny,66,66,0,1,0,1,0
58687,11392,0,0,deny,62,62,0,1,0,1,0
55824,80,14752,80,allow,1281,398,883,16,393,4,12
58910,443,57868,443,allow,27575,18478,9097,64,22,36,28
50385,445,0,0,drop,70,70,0,1,0,1,0
56710,445,0,0,drop,66,66,0,1,0,1,0
56479,53,28725,53,allow,775,103,672,2,30,1,1
5637,37965,0,0,deny,62,62,0,1,0,1,0
59561,445,0,0,drop,66,66,0,1,0,1,0
53465,80,64691,80,allow,1360,540,820,20,187,10,10
40214,443,5611,443,allow,3910,2223,1687,24,3676,8,16
53120,25174,0,0,deny,62,62,0,1,0,1,0
42298,40039,27373,40039,allow,148,86,62,2,30,1,1
56050,53,62054,53,allow,178,94,84,2,30,1,1
60482,2924,18303,2924,allow,320,140,180,6,7,3,3
65189,27255,47951,27255,allow,278,71,207,2,30,1,1
60874,443,9716,443,allow,4479,788,3691,17,25,9,8
64676,445,0,0,drop,70,70,0,1,0,1,0
63347,25174,0,0,deny,66,66,0,1,0,1,0
53037,445,0,0,drop,70,70,0,1,0,1,0
55088,53,55518,53,allow,193,102,91,2,30,1,1
60474,445,0,0,drop,66,66,0,1,0,1,0
57498,443,57498,443,allow,4546,1639,2907,19,27,11,8
49563,53,57038,53,allow,199,94,105,2,29,1,1
54943,443,33087,443,allow,7118,2618,4500,21,30,12,9
58286,37965,0,0,deny,66,66,0,1,0,1,0
54080,443,18578,443,allow,6673,1531,5142,22,341,10,12
51272,12210,19987,12210,allow,70,70,0,2,8,2,0
55637,53,24847,53,allow,202,103,99,2,31,1,1
49312,53,27461,53,allow,772,102,670,2,30,1,1
17760,50584,0,0,deny,62,62,0,1,0,1,0
61722,445,0,0,drop,70,70,0,1,0,1,0
28618,53,13005,53,allow,236,86,150,2,30,1,1
53469,36237,0,0,deny,66,66,0,1,0,1,0
55640,53,50783,53,allow,742,88,654,2,31,1,1
28221,37965,0,0,deny,62,62,0,1,0,1,0
35595,80,11916,80,allow,1566,684,882,10,15,5,5
56679,51505,0,0,deny,62,62,0,1,0,1,0
50269,445,0,0,drop,70,70,0,1,0,1,0
60345,80,36242,80,allow,2124,1158,966,13,87,7,6
48978,25174,0,0,deny,66,66,0,1,0,1,0
49418,27015,22382,27015,allow,243,78,165,2,31,1,1
6224,37965,0,0,deny,62,62,0,1,0,1,0
20487,50584,0,0,deny,66,66,0,1,0,1,0
64292,53,46657,53,allow,199,94,105,2,30,1,1
50354,445,0,0,drop,70,70,0,1,0,1,0
49566,445,0,0,drop,70,70,0,1,0,1,0
60421,6882,25350,6882,allow,70,70,0,1,5,1,0
9394,443,24044,443,allow,3613,433,3180,11,15,6,5
48258,37965,0,0,deny,62,62,0,1,0,1,0
55777,445,0,0,drop,70,70,0,1,0,1,0
52236,15313,26526,15313,allow,70,70,0,1,5,1,0
6889,34962,0,0,deny,143,143,0,1,0,1,0
64945,53,47640,53,allow,292,126,166,2,29,1,1
56765,53,13979,53,allow,188,96,92,2,31,1,1
64950,53,1692,53,allow,183,94,89,2,30,1,1
6881,37957,48141,37957,allow,509,150,359,2,1199,1,1
43840,50265,0,0,deny,72,72,0,1,0,1,0
50914,445,0,0,drop,70,70,0,1,0,1,0
52588,443,7205,443,allow,3523,518,3005,12,15,6,6
51261,53,15838,53,allow,259,86,173,2,30,1,1
49761,445,0,0,drop,70,70,0,1,0,1,0
65201,53,5294,53,allow,216,110,106,2,30,1,1
44890,443,40961,443,allow,2134,1397,737,18,1162,10,8
57222,445,0,0,drop,66,66,0,1,0,1,0
59583,53,59583,53,allow,229,89,140,2,31,1,1
57987,56125,0,0,deny,90,90,0,1,0,1,0
63213,57866,0,0,deny,66,66,0,1,0,1,0
43018,443,63361,443,allow,4664,962,3702,15,120,7,8
56098,55442,0,0,deny,66,66,0,1,0,1,0
51894,26116,8093,26116,allow,70,70,0,1,5,1,0
50687,443,7518,443,allow,1199,618,581,13,29,6,7
51990,42127,1528,42127,allow,66,66,0,1,5,1,0
40765,443,6306,443,allow,1093,662,431,10,41,6,4
54365,64147,0,0,deny,62,62,0,1,0,1,0
50838,53,8440,53,allow,70,70,0,1,30,1,0
59003,443,53579,443,allow,10196,6897,3299,39,121,20,19
55901,445,0,0,drop,70,70,0,1,0,1,0
29512,30188,0,0,deny,66,66,0,1,0,1,0
63329,445,0,0,drop,66,66,0,1,0,1,0
49160,6889,21794,6889,allow,311,311,0,3,1200,3,0
8999,1,0,0,deny,62,62,0,1,0,1,0
61810,443,52096,443,allow,3109,812,2297,13,136,6,7
993,33264,0,0,deny,66,66,0,1,0,1,0
50008,445,0,0,drop,70,70,0,1,0,1,0
49178,53,11567,53,allow,822,102,720,2,29,1,1
58638,5900,0,0,deny,62,62,0,1,0,1,0
51708,445,0,0,drop,70,70,0,1,0,1,0
53822,443,12016,443,allow,499,425,74,4,0,3,1
65379,443,37475,443,allow,76625,63648,12977,139,83,79,60
53309,445,0,0,drop,66,66,0,1,0,1,0
10273,21247,0,0,deny,66,66,0,1,0,1,0
62736,445,0,0,drop,70,70,0,1,0,1,0
52526,30188,0,0,deny,66,66,0,1,0,1,0
61326,445,0,0,deny,70,70,0,1,0,1,0
50595,445,0,0,drop,66,66,0,1,0,1,0
6666,3493,6666,3493,allow,60,60,0,1,5,1,0
55026,53,39957,53,allow,164,86,78,2,29,1,1
53656,31573,0,0,deny,66,66,0,1,0,1,0
65435,445,0,0,drop,66,66,0,1,0,1,0
35485,443,29586,443,allow,1633,1038,595,14,34,8,6
58638,5900,0,0,deny,62,62,0,1,0,1,0
58749,443,22893,443,allow,6246,4267,1979,21,16,11,10
54703,53,49581,53,allow,168,78,90,2,30,1,1
55216,53,59483,53,allow,711,87,624,2,30,1,1
59779,443,38576,443,allow,142,142,0,1,5,1,0
50080,5223,34413,5223,allow,10876,5991,4885,39,93,22,17
59565,445,0,0,drop,70,70,0,1,0,1,0
36943,443,59404,443,allow,15329,7087,8242,108,310,61,47
27005,27444,51395,27444,allow,893,126,767,2,30,1,1
56200,53,42161,53,allow,211,110,101,2,30,1,1
64503,53,37724,53,allow,209,102,107,2,30,1,1
51700,445,0,0,drop,66,66,0,1,0,1,0
50386,80,26554,80,allow,6718,3126,3592,16,77,8,8
46851,443,41590,443,allow,3998,1986,2012,20,255,10,10
64689,53,60672,53,allow,183,94,89,2,30,1,1
27515,53,18456,53,allow,224,78,146,2,30,1,1
46945,64147,0,0,deny,62,62,0,1,0,1,0
53266,443,13911,443,allow,12822,4426,8396,42,18,24,18
64055,53,9885,53,allow,265,91,174,4,37,2,2
52349,445,0,0,drop,70,70,0,1,0,1,0
56934,53,16279,53,allow,216,110,106,2,29,1,1
50485,445,0,0,drop,70,70,0,1,0,1,0
65380,53,11853,53,allow,176,90,86,2,31,1,1
45232,80,45232,80,allow,2895,1484,1411,10,15,6,4
54666,443,61385,443,allow,3648,1080,2568,18,135,8,10
40474,1488,40474,1488,allow,156,156,0,3,8,3,0
65189,27257,41492,27257,allow,252,78,174,2,29,1,1
49432,53,40864,53,allow,338,118,220,2,29,1,1
36036,443,36036,443,allow,261234,32183,229051,326,212,153,173
55675,49271,26954,49271,allow,504,318,186,8,16,5,3
56663,53,10723,53,allow,181,94,87,2,33,1,1
41973,443,27764,443,allow,26109,3251,22858,60,256,31,29
53545,443,54715,443,allow,7330,2295,5035,19,135,9,10
59609,445,0,0,drop,70,70,0,1,0,1,0
63966,443,14721,443,allow,22930,2512,20418,37,75,17,20
63904,445,0,0,drop,70,70,0,1,0,1,0
61770,445,0,0,drop,70,70,0,1,0,1,0
56015,53,12325,53,allow,195,102,93,2,31,1,1
46082,443,8016,443,allow,137024,6442,130582,171,109,61,110
53788,445,0,0,deny,70,70,0,1,0,1,0
56225,53,43887,53,allow,183,94,89,2,30,1,1
49418,27017,35147,27017,allow,78,78,0,1,30,1,0
55585,48063,46430,48063,allow,70,70,0,2,8,2,0
30960,45692,4911,45692,allow,330,330,0,6,3609,6,0
8889,25033,0,0,deny,60,60,0,1,0,1,0
14260,36829,0,0,deny,62,62,0,1,0,1,0
14872,23,0,0,deny,60,60,0,1,0,1,0
51581,17546,0,0,deny,62,62,0,1,0,1,0
42790,443,55460,443,allow,13859,3232,10627,50,256,21,29
49999,53,5056,53,allow,178,91,87,2,31,1,1
65009,445,0,0,drop,66,66,0,1,0,1,0
63832,6969,32926,6969,allow,70,70,0,1,5,1,0
61473,445,0,0,drop,70,70,0,1,0,1,0
3964,51505,0,0,deny,62,62,0,1,0,1,0
55591,53,39527,53,allow,195,102,93,2,31,1,1
54000,53,38105,53,allow,294,86,208,2,30,1,1
61554,445,0,0,drop,70,70,0,1,0,1,0
14438,51505,0,0,deny,62,62,0,1,0,1,0
56082,53,33966,53,allow,807,94,713,2,29,1,1
57470,32517,51554,32517,allow,166,166,0,1,1199,1,0
57263,445,0,0,drop,70,70,0,1,0,1,0
23528,44847,0,0,deny,62,62,0,1,0,1,0
43584,24748,0,0,deny,156,156,0,1,0,1,0
55012,25174,0,0,deny,66,66,0,1,0,1,0
55896,53,48962,53,allow,168,86,82,2,30,1,1
31500,1,0,0,deny,146,146,0,1,0,1,0
56351,53,9188,53,allow,190,97,93,2,30,1,1
60946,443,58938,443,allow,1373,712,661,14,18,8,6
53309,445,0,0,drop,70,70,0,1,0,1,0
46970,443,52704,443,allow,8394,3155,5239,28,271,16,12
62339,443,17791,443,allow,9125,2616,6509,30,76,14,16
55589,53,12456,53,allow,177,94,83,2,30,1,1
4269,26672,0,0,deny,60,60,0,1,0,1,0
50698,445,0,0,drop,70,70,0,1,0,1,0
64092,445,0,0,drop,70,70,0,1,0,1,0
53752,443,21616,443,allow,499,425,74,4,0,3,1
27005,27222,26856,27222,allow,890,126,764,2,30,1,1
49939,445,0,0,drop,70,70,0,1,0,1,0
50276,443,53649,443,allow,9984,2917,7067,49,102,28,21
52067,46837,56641,46837,allow,70,70,0,1,5,1,0
53427,445,0,0,drop,66,66,0,1,0,1,0
49667,53,38974,53,allow,261,94,167,2,30,1,1
11136,15503,0,0,deny,62,62,0,1,0,1,0
10006,64147,0,0,deny,62,62,0,1,0,1,0
64721,53,12160,53,allow,466,108,358,4,45,2,2
0,0,0,0,deny,98,98,0,1,0,1,0
44847,37005,6154,37005,allow,150,150,0,1,1200,1,0
6881,6992,61749,6992,allow,150,150,0,1,1200,1,0
50007,445,0,0,drop,70,70,0,1,0,1,0
56846,53,23614,53,allow,192,98,94,2,31,1,1
65497,53,26978,53,allow,197,102,95,2,30,1,1
49878,53,64175,53,allow,327,102,225,2,30,1,1
64292,53,10616,53,allow,387,94,293,4,51,2,2
53495,37807,0,0,deny,66,66,0,1,0,1,0
63902,445,0,0,drop,66,66,0,1,0,1,0
60014,443,21323,443,allow,10021,3035,6986,30,46,17,13
50604,443,49840,443,allow,7470,2479,4991,20,135,9,11
65460,80,65460,80,allow,48356,4069,44287,55,48,19,36
55858,445,0,0,drop,66,66,0,1,0,1,0
49954,443,61436,443,allow,25995,13597,12398,53,186,28,25
58638,5900,0,0,deny,62,62,0,1,0,1,0
53548,23310,1766,23310,allow,70,70,0,2,8,2,0
57170,445,0,0,drop,70,70,0,1,0,1,0
47595,33441,0,0,allow,106,106,0,1,60,1,0
64825,445,0,0,drop,70,70,0,1,0,1,0
53314,64097,0,0,deny,66,66,0,1,0,1,0
53750,25174,0,0,deny,66,66,0,1,0,1,0
64628,53,26706,53,allow,753,93,660,2,30,1,1
61291,445,0,0,drop,70,70,0,1,0,1,0
59902,53,0,0,allow,220,83,137,2,30,1,1
52640,64147,0,0,deny,62,62,0,1,0,1,0
42298,40007,30822,40007,allow,143,81,62,2,31,1,1
56590,53,44528,53,allow,305,94,211,2,30,1,1
49703,53,23224,53,allow,288,102,186,2,31,1,1
15180,26467,0,0,deny,62,62,0,1,0,1,0
34717,53,24183,53,allow,168,78,90,2,31,1,1
59114,445,0,0,drop,70,70,0,1,0,1,0
64085,443,64085,443,allow,140818,8751,132067,156,168,57,99
65494,53,0,0,deny,88,88,0,1,0,1,0
51989,29736,40433,29736,allow,258,70,188,4,8,2,2
6712,44818,0,0,deny,66,66,0,1,0,1,0
52049,443,18143,443,allow,7710,2476,5234,18,135,8,10
59213,25174,0,0,deny,66,66,0,1,0,1,0
50440,53,52778,53,allow,458,188,270,6,29,3,3
13663,23,0,0,deny,60,60,0,1,0,1,0
56663,443,10408,443,allow,8057,2037,6020,20,15,11,9
64819,445,0,0,drop,70,70,0,1,0,1,0
53928,445,0,0,drop,66,66,0,1,0,1,0
34325,443,18256,443,allow,2450,1451,999,19,315,10,9
51462,3027,51462,3027,allow,156,156,0,3,8,3,0
64140,53,60265,53,allow,184,94,90,2,31,1,1
37633,443,4674,443,allow,8493,2314,6179,33,16,18,15
53597,53,0,0,allow,233,85,148,2,30,1,1
58035,80,60635,80,allow,130,70,60,2,15,1,1
43087,443,6969,443,allow,4909,1007,3902,14,35,8,6
55836,53,51304,53,allow,177,94,83,2,30,1,1
64048,53,43496,53,allow,209,110,99,2,29,1,1
26494,26467,0,0,deny,62,62,0,1,0,1,0
59692,443,65414,443,allow,6129,3123,3006,12,120,7,5
49418,27015,63355,27015,allow,244,78,166,2,30,1,1
50891,80,64394,80,allow,136656,9764,126892,162,140,70,92
63846,445,0,0,drop,70,70,0,1,0,1,0
80,9918,0,0,deny,60,60,0,1,0,1,0
63543,445,0,0,drop,66,66,0,1,0,1,0
50792,445,0,0,drop,70,70,0,1,0,1,0
37236,53,35776,53,allow,223,78,145,2,30,1,1
54062,31573,0,0,deny,66,66,0,1,0,1,0
49164,443,45916,443,allow,7292,950,6342,19,75,9,10
64485,53,6047,53,allow,183,94,89,2,30,1,1
52236,445,0,0,drop,70,70,0,1,0,1,0
56912,53,3525,53,allow,199,102,97,2,30,1,1
61910,445,0,0,drop,66,66,0,1,0,1,0
35889,443,19640,443,allow,6982,1728,5254,23,27,13,10
55675,53,47376,53,allow,198,102,96,2,30,1,1
64949,53,23952,53,allow,208,106,102,2,31,1,1
53423,445,0,0,drop,70,70,0,1,0,1,0
64585,445,0,0,drop,70,70,0,1,0,1,0
49946,80,45099,80,allow,31517,1203,30314,38,15,15,23
63022,53,50452,53,allow,384,166,218,2,29,1,1
53469,445,0,0,drop,70,70,0,1,0,1,0
49522,80,55749,80,allow,6908,1652,5256,26,225,12,14
64450,445,0,0,drop,66,66,0,1,0,1,0
50772,445,0,0,drop,70,70,0,1,0,1,0
57225,445,0,0,drop,66,66,0,1,0,1,0
49853,80,30133,80,allow,15055,6439,8616,26,89,14,12
58004,445,0,0,drop,70,70,0,1,0,1,0
56983,53,62235,53,allow,221,94,127,2,29,1,1
20619,25174,0,0,deny,62,62,0,1,0,1,0
50108,53,31749,53,allow,174,89,85,2,30,1,1
57010,445,0,0,drop,70,70,0,1,0,1,0
53803,445,0,0,drop,70,70,0,1,0,1,0
59089,445,0,0,drop,70,70,0,1,0,1,0
57470,17984,29715,17984,allow,870,330,540,12,1496,6,6
61785,64147,0,0,deny,66,66,0,1,0,1,0
63697,25010,4091,25010,allow,504,382,122,8,16,6,2
39827,443,61705,443,allow,6128,3746,2382,48,46,25,23
6889,8497,0,0,deny,143,143,0,1,0,1,0
1431,30041,0,0,deny,62,62,0,1,0,1,0
46263,7700,25323,7700,allow,1440,956,484,15,35,8,7
11585,56205,0,0,deny,66,66,0,1,0,1,0
59668,50584,0,0,deny,66,66,0,1,0,1,0
6338,23117,0,0,deny,66,66,0,1,0,1,0
4257,35440,0,0,deny,62,62,0,1,0,1,0
42971,3478,30766,3478,allow,312,140,172,4,30,2,2
43096,443,6267,443,allow,7098,2628,4470,20,16,12,8
51764,445,0,0,drop,66,66,0,1,0,1,0
49394,443,39992,443,allow,6211,1869,4342,18,181,8,10
62115,57470,0,0,deny,66,66,0,1,0,1,0
62736,80,60766,80,allow,1516,481,1035,11,15,6,5
56759,55201,4487,55201,allow,70,70,0,2,8,2,0
54600,6881,0,0,deny,62,62,0,1,0,1,0
44847,6881,3655,6881,allow,324,150,174,2,1201,1,1
8191,51221,0,0,deny,62,62,0,1,0,1,0
62189,64147,0,0,deny,62,62,0,1,0,1,0
56804,33375,57101,33375,allow,70,70,0,1,5,1,0
62178,445,0,0,drop,66,66,0,1,0,1,0
53649,26085,23135,26085,allow,612,306,306,10,15,5,5
50017,80,11643,80,allow,827,687,140,6,32,4,2
2267,53,43002,53,allow,204,118,86,2,30,1,1
58614,53,27670,53,allow,218,78,140,2,31,1,1
64385,53,23181,53,allow,179,94,85,2,30,1,1
64614,53,56180,53,allow,193,102,91,2,30,1,1
57032,53,17045,53,allow,166,86,80,2,31,1,1
50584,13560,50803,13560,allow,166,166,0,1,1200,1,0
56067,445,0,0,drop,66,66,0,1,0,1,0
55171,53,26173,53,allow,762,97,665,2,31,1,1
8889,53670,0,0,deny,60,60,0,1,0,1,0
42520,53,41857,53,allow,168,78,90,2,30,1,1
59962,443,64092,443,allow,19201,1566,17635,34,16,16,18
49917,53,18720,53,allow,209,110,99,2,30,1,1
57115,53,57910,53,allow,788,108,680,2,30,1,1
15503,57141,65001,57141,allow,481,150,331,2,1200,1,1
55291,53,55867,53,allow,243,94,149,2,31,1,1
50269,443,37644,443,allow,8272,2455,5817,29,391,10,19
65183,53,44616,53,allow,718,94,624,2,31,1,1
56813,37092,33767,37092,allow,70,70,0,1,5,1,0
49626,53,39799,53,allow,969,86,883,2,30,1,1
51910,60443,64340,60443,allow,70,70,0,2,8,2,0
49435,443,28726,443,allow,8602,1050,7552,16,120,7,9
59413,51505,0,0,deny,66,66,0,1,0,1,0
49840,445,0,0,drop,70,70,0,1,0,1,0
63073,53,51318,53,allow,304,86,218,2,30,1,1
63818,19291,22268,19291,allow,70,70,0,1,4,1,0
60216,445,0,0,drop,70,70,0,1,0,1,0
56588,53,28936,53,allow,194,99,95,2,30,1,1
53536,34200,55904,34200,allow,70,70,0,2,7,2,0
52583,445,0,0,drop,70,70,0,1,0,1,0
50638,445,0,0,drop,70,70,0,1,0,1,0
50999,445,0,0,drop,70,70,0,1,0,1,0
27321,25174,0,0,deny,62,62,0,1,0,1,0
57494,443,51749,443,allow,2435128,54736,2380392,2151,346,331,1820
53776,53,0,0,allow,82,82,0,2,40,2,0
