Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
63799,13835,2064,13835,66,66,0,2,8,2,0
53231,443,26059,443,11825,4129,7696,39,40,21,18
49658,53,2388,53,195,102,93,2,30,1,1
9157,443,57140,443,5734,498,5236,14,15,7,7
53555,57861,41718,57861,492,306,186,8,15,5,3
56871,53,58198,53,745,93,652,2,30,1,1
33069,80,38685,80,1899,1172,727,17,284,10,7
57431,53,12541,53,181,94,87,2,29,1,1
55019,443,64416,443,13326,1847,11479,27,31,14,13
55165,53,15099,53,199,102,97,2,30,1,1
49293,53,24281,53,178,94,84,2,30,1,1
63978,63776,45573,63776,66,66,0,2,8,2,0
27005,33058,40872,33058,884,126,758,2,31,1,1
57334,53,42427,53,184,94,90,2,30,1,1
54979,53,30018,53,207,97,110,3,64,2,1
44080,443,25950,443,7476,2315,5161,18,135,8,10
19473,6881,31231,6881,490,149,341,2,1200,1,1
49586,443,54181,443,5879,870,5009,18,53,9,9
51911,443,51829,443,4456,2972,1484,38,211,20,18
52004,55711,7662,55711,70,70,0,1,5,1,0
49988,443,49988,443,1466,696,770,20,120,10,10
52793,443,12880,443,130,70,60,2,14,1,1
55806,53,2252,53,200,102,98,2,30,1,1
51909,33509,56937,33509,70,70,0,1,5,1,0
13554,53,13554,53,404,259,145,3,33,2,1
57139,53,34151,53,166,86,80,2,29,1,1
56754,53,50250,53,209,110,99,2,30,1,1
56426,80,33168,80,17008,1379,15629,22,25,7,15
56606,443,53334,443,9679,1633,8046,25,20,14,11
59817,443,40958,443,1401,864,537,12,29,6,6
49518,53,53885,53,193,102,91,2,30,1,1
27005,23333,15007,23333,890,126,764,2,30,1,1
28989,53,28989,53,197,90,107,2,29,1,1
55349,53,28852,53,744,89,655,2,30,1,1
54239,443,8377,443,499,425,74,4,0,3,1
56804,443,56989,443,8074,2054,6020,20,15,11,9
51965,48708,36849,48708,66,66,0,1,5,1,0
64912,53,12678,53,182,93,89,2,31,1,1
60302,443,30801,443,39850,4375,35475,73,80,31,42
64653,53,13693,53,241,94,147,2,30,1,1
52021,80,35964,80,422,240,182,8,25,5,3
41390,443,29292,443,7240,2035,5205,25,316,12,13
27005,27015,43445,27015,882,126,756,2,30,1,1
27005,27246,16977,27246,865,126,739,2,30,1,1
65443,53,31902,53,730,102,628,2,30,1,1
40001,53,40001,53,218,90,128,2,30,1,1
50346,80,22819,80,502,250,252,9,41,5,4
61484,443,59400,443,9479,3507,5972,24,16,12,12
57352,53,30931,53,711,87,624,2,31,1,1
27005,50003,14417,50003,887,126,761,2,31,1,1
56669,443,3032,443,7458,4186,3272,24,102,14,10
59407,443,59407,443,4736,1829,2907,19,29,11,8
22,37469,22,37469,178,118,60,2,4,1,1
49245,53,23757,53,195,102,93,2,30,1,1
64823,53,7121,53,199,102,97,2,31,1,1
55605,53,56113,53,196,100,96,2,30,1,1
59340,80,59340,80,24437,12718,11719,41,15,16,25
55513,53,13816,53,184,94,90,2,30,1,1
50022,53,51786,53,179,94,85,2,30,1,1
51822,12637,54729,12637,136,136,0,3,14,3,0
53809,443,5069,443,499,425,74,4,0,3,1
60433,443,40567,443,7113,3977,3136,23,136,12,11
61401,443,65147,443,33774,1880,31894,58,195,19,39
51447,443,8869,443,202,70,132,3,11,1,2
65375,53,14200,53,196,94,102,2,31,1,1
51925,443,7342,443,16797,8530,8267,53,82,30,23
56415,53,16835,53,740,93,647,2,30,1,1
55718,27025,38370,27025,1778,1386,392,8,30,4,4
58052,25,34376,25,540,256,284,9,30,5,4
49355,53,60733,53,193,102,91,2,30,1,1
65292,53,37185,53,195,102,93,2,30,1,1
55510,53,10819,53,578,286,292,9,15,5,4
37642,443,20516,443,69348,4180,65168,86,45,37,49
56521,53,59104,53,310,126,184,2,30,1,1
65005,53,2818,53,239,94,145,2,30,1,1
60166,53,7820,53,258,94,164,2,30,1,1
50584,6881,48204,6881,161,161,0,1,1200,1,0
56668,443,3930,443,8005,1985,6020,20,15,11,9
63072,443,30970,443,304,86,218,2,30,1,1
63017,443,7644,443,571,166,405,2,29,1,1
50228,443,34666,443,1775,169,1606,7,120,3,4
39434,5228,17809,5228,3505,2006,1499,30,3744,15,15
41886,53,64973,53,168,78,90,2,31,1,1
52033,443,12817,443,9609,3239,6370,25,143,12,13
45565,443,30523,443,1784491,72960,1711531,1872,113,687,1185
57537,443,24448,443,130,70,60,3,5,2,1
49209,52030,14863,52030,66,66,0,1,5,1,0
56373,53,63287,53,200,102,98,2,30,1,1
49351,53,18900,53,212,102,110,2,30,1,1
56995,53,60804,53,167,86,81,2,30,1,1
49961,53,61953,53,322,110,212,4,31,2,2
52874,443,59388,443,392514,41757,350757,626,118,209,417
40147,443,40147,443,1092,575,517,10,145,5,5
37052,53,37052,53,259,104,155,2,30,1,1
55040,443,46427,443,62,62,0,1,4,1,0
56405,443,34557,443,6202,1212,4990,27,1197,8,19
56652,80,38597,80,234,234,0,4,12,4,0
62861,443,20935,443,4777,2262,2515,10,122,5,5
49829,443,43793,443,3026,1775,1251,23,74,14,9
43444,53,43444,53,314,98,216,2,30,1,1
36503,443,18047,443,3549,899,2650,13,120,6,7
55161,53,36813,53,197,94,103,2,30,1,1
42298,40036,17125,40036,141,79,62,2,30,1,1
52056,80,64858,80,4562,3936,626,11,28,6,5
60774,443,14767,443,29739,1164,28575,40,120,15,25
56548,53,28244,53,199,102,97,2,31,1,1
55325,53,2560,53,210,110,100,2,30,1,1
60416,443,11714,443,4953,1111,3842,22,104,12,10
64827,53,64827,53,288,83,205,2,30,1,1
65516,53,35992,53,305,89,216,4,41,2,2
53864,443,31491,443,3124,1556,1568,21,275,11,10
47050,443,20550,443,10868,2200,8668,32,44,14,18
64078,443,31734,443,4458,1569,2889,24,138,10,14
50705,80,25198,80,499,192,307,6,26,4,2
52644,6881,4484,6881,719,413,306,10,14,5,5
54076,53,54076,53,243,94,149,2,32,1,1
33065,443,50330,443,6746,2826,3920,19,399,11,8
56654,443,53376,443,4972,2136,2836,21,24,12,9
55593,80,19208,80,3276,404,2872,11,15,5,6
57401,53,48123,53,179,94,85,2,30,1,1
57346,53,4986,53,204,104,100,2,31,1,1
60553,443,11360,443,7981,1867,6114,32,313,17,15
49953,53,27349,53,214,110,104,2,29,1,1
55655,53,10525,53,304,110,194,4,34,2,2
57597,80,57597,80,80556,2669,77887,84,144,28,56
64723,53,15149,53,229,110,119,2,30,1,1
49418,27015,38880,27015,78,78,0,1,30,1,0
64467,53,11977,53,184,94,90,2,30,1,1
55441,53,20729,53,216,110,106,2,30,1,1
52733,443,22448,443,613606,29392,584214,757,42,337,420
55411,53,60848,53,182,93,89,2,31,1,1
50611,443,62610,443,11152,2086,9066,33,93,17,16
52860,443,7208,443,7683,2076,5607,42,131,21,21
63628,53,35423,53,289,86,203,2,30,1,1
63991,53,7605,53,193,102,91,2,30,1,1
60222,80,61233,80,1989,1365,624,11,151,6,5
49708,53,32399,53,178,94,84,2,30,1,1
51973,80,57539,80,426,240,186,8,26,5,3
65382,53,33350,53,301,108,193,4,55,2,2
52998,443,44367,443,22480,2705,19775,49,109,22,27
58574,443,3429,443,3447,788,2659,13,135,6,7
53587,32029,60710,32029,70,70,0,2,8,2,0
60612,443,17628,443,117190,11380,105810,171,212,67,104
34378,443,1903,443,11269403,319214,10950189,11392,382,3773,7619
60490,62336,7987,62336,504,318,186,8,15,5,3
64741,53,9431,53,715,94,621,2,29,1,1
50164,53,36057,53,260,86,174,2,29,1,1
55680,53,52561,53,749,94,655,2,31,1,1
37574,443,27983,443,499,425,74,4,0,3,1
59666,53,55387,53,497,118,379,2,30,1,1
37653,443,30565,443,9605,2939,6666,29,46,17,12
59754,53,13358,53,303,85,218,2,30,1,1
56526,443,31407,443,5082,973,4109,18,60,9,9
56612,53,64503,53,184,94,90,2,31,1,1
53521,443,50004,443,130,70,60,2,15,1,1
55920,53,34293,53,810,108,702,2,31,1,1
55336,53,49932,53,199,102,97,2,30,1,1
42154,80,50458,80,73277,3302,69975,102,16,52,50
47136,53,53463,53,222,78,144,2,30,1,1
45300,443,4696,443,11748,7422,4326,59,113,31,28
65467,443,32500,443,92244,4799,87445,107,15,43,64
60458,61473,34807,61473,1587,935,652,14,16,8,6
48817,6882,48817,6882,152,152,0,1,1200,1,0
51197,443,47968,443,3211,781,2430,17,135,8,9
64816,53,50363,53,166,86,80,2,30,1,1
42384,443,3442,443,101952,6925,95027,143,333,72,71
40189,80,30791,80,5043,1656,3387,18,205,10,8
50463,80,50463,80,210639,12949,197690,287,23,147,140
48745,443,43215,443,229628,10653,218975,263,49,103,160
53885,50379,49864,50379,492,306,186,8,15,5,3
53762,9587,1266,9587,70,70,0,2,7,2,0
49862,53,51904,53,194,102,92,2,30,1,1
57421,80,60577,80,4507,2978,1529,13,15,6,7
56473,80,3557,80,48910,2361,46549,63,135,29,34
57340,53,29949,53,216,110,106,2,30,1,1
23414,53,23414,53,197,90,107,2,30,1,1
62504,443,1666,443,10385,7051,3334,27,33,15,12
49883,53,14693,53,177,94,83,2,30,1,1
49270,443,33027,443,10367,2273,8094,43,730,22,21
57492,443,47894,443,380975,82011,298964,804,171,343,461
65275,53,62237,53,184,94,90,2,30,1,1
38634,443,57626,443,9398,4241,5157,22,135,11,11
56202,53,55288,53,819,102,717,2,29,1,1
49953,53,46343,53,214,110,104,2,30,1,1
57599,80,28045,80,808,485,323,8,75,5,3
11295,40002,55023,40002,209,85,124,4,54,2,2
19473,12430,61068,12430,491,150,341,2,1200,1,1
53707,44209,9971,44209,1513,989,524,17,16,10,7
56354,53,56354,53,214,97,117,2,30,1,1
56204,53,36998,53,168,86,82,2,30,1,1
49720,443,3612,443,180777,5704,175073,204,105,67,137
65039,53,20269,53,258,94,164,2,31,1,1
57439,443,32851,443,5502,1543,3959,17,20,9,8
64127,53,25934,53,177,94,83,2,30,1,1
51860,443,38045,443,6577,1938,4639,14,121,7,7
55466,53,37366,53,177,94,83,2,30,1,1
63932,53,54885,53,174,89,85,2,31,1,1
52773,443,22036,443,19594,11977,7617,48,100,25,23
56582,53,45513,53,98,98,0,1,30,1,0
56713,443,15450,443,8006,1986,6020,20,15,11,9
36690,443,36517,443,1520,1058,462,12,29,8,4
43921,443,8788,443,8324,1658,6666,24,83,14,10
48589,443,15567,443,15400,9133,6267,40,272,22,18
49650,53,58699,53,539,97,442,4,58,2,2
51930,80,17993,80,1669,865,804,13,76,8,5
49838,53,62523,53,866,221,645,6,56,3,3
59933,80,46618,80,1756,414,1342,12,15,6,6
51208,443,57276,443,8886,2767,6119,52,17,28,24
63981,34250,52912,34250,70,70,0,1,4,1,0
50460,443,36423,443,5572,4252,1320,18,34,11,7
58638,5900,58638,5900,130,66,64,2,4,1,1
40905,443,30832,443,6982,1535,5447,30,26,15,15
55796,53,45006,53,192,98,94,2,31,1,1
33038,443,55545,443,7338,2419,4919,19,35,12,7
57137,53,9212,53,279,96,183,4,32,2,2
49337,53,49651,53,199,102,97,2,30,1,1
49658,53,46008,53,195,102,93,2,29,1,1
65074,53,29931,53,284,118,166,2,30,1,1
52062,443,2872,443,61141,52577,8564,102,363,50,52
57356,53,7268,53,199,102,97,2,29,1,1
49472,53,52589,53,209,102,107,2,30,1,1
56941,53,63824,53,196,102,94,2,30,1,1
60449,443,18490,443,26571,2432,24139,42,30,21,21
39978,443,51684,443,6834,2189,4645,40,29,26,14
60473,443,60473,443,18018,4407,13611,36,100,19,17
64659,53,14647,53,464,99,365,4,39,2,2
37096,443,16174,443,130,70,60,2,15,1,1
56458,53,38538,53,196,102,94,2,30,1,1
64540,53,58172,53,174,89,85,2,30,1,1
64381,53,3642,53,198,102,96,2,30,1,1
50295,3389,50295,3389,5936,2690,3246,25,20,15,10
56535,443,1772,443,185925,12445,173480,210,105,82,128
65257,53,51798,53,266,110,156,2,30,1,1
53553,2297,8843,2297,70,70,0,2,7,2,0
50584,6889,32589,6889,311,311,0,3,1200,3,0
50388,8080,50388,8080,4417,2499,1918,18,56,10,8
49768,443,40344,443,12934,1419,11515,27,127,11,16
36516,443,59096,443,70,70,0,1,4,1,0
53261,443,49163,443,12912,4288,8624,43,20,22,21
65343,53,2539,53,184,94,90,2,31,1,1
50503,443,44653,443,9295,3094,6201,24,82,12,12
50591,443,54685,443,5611,3452,2159,22,133,13,9
47876,443,34439,443,996037,37114,958923,1187,271,459,728
50671,443,30836,443,5409,1834,3575,25,17,12,13
52179,443,47721,443,414,140,274,7,25,3,4
61828,443,61828,443,317388,25904,291484,338,200,128,210
53825,58968,36842,58968,70,70,0,1,4,1,0
49267,53,55057,53,209,94,115,2,30,1,1
49767,53,48677,53,200,102,98,2,30,1,1
49696,53,25941,53,178,94,84,2,31,1,1
42989,443,61280,443,9878,1936,7942,36,121,18,18
26778,443,2994,443,7407,2650,4757,24,20,12,12
49435,443,3627,443,10377,3140,7237,23,52,11,12
65274,53,29709,53,295,101,194,4,31,2,2
26842,443,13375,443,7219,2522,4697,21,20,10,11
63980,4804,25300,4804,70,70,0,1,4,1,0
55590,53,20424,53,177,94,83,2,30,1,1
21519,443,21519,443,14483,1152,13331,27,19,12,15
26900,27017,49635,27017,422,164,258,6,30,3,3
55474,80,42098,80,25970,2371,23599,52,17,26,26
50468,80,2157,80,314,192,122,6,28,4,2
36228,80,25190,80,1114,540,574,17,191,10,7
56491,53,1431,53,711,87,624,2,30,1,1
58894,443,56665,443,354,294,60,2,4,1,1
65339,53,4097,53,775,102,673,2,30,1,1
61542,443,4330,443,6049,1986,4063,23,19,12,11
65224,53,18679,53,197,102,95,2,30,1,1
49216,53,15355,53,181,94,87,2,30,1,1
62045,443,52563,443,10467,4259,6208,65,56,38,27
36649,53,5716,53,198,93,105,2,30,1,1
49379,53,1311,53,198,101,97,2,30,1,1
36924,53,36924,53,257,106,151,2,30,1,1
64685,53,52958,53,186,95,91,2,30,1,1
60815,443,60815,443,1320,685,635,14,181,7,7
64685,53,47182,53,193,102,91,2,30,1,1
56745,56518,23267,56518,1556,588,968,11,16,6,5
65386,53,20616,53,762,101,661,2,30,1,1
50098,53,35550,53,199,102,97,2,31,1,1
56834,53,24622,53,178,94,84,2,29,1,1
52973,443,33521,443,9294,2728,6566,43,113,22,21
50618,443,50618,443,4351,1444,2907,19,28,11,8
50663,443,7277,443,7136,1421,5715,18,15,8,10
49548,443,63354,443,8912,2297,6615,43,255,20,23
51612,443,45282,443,6777,3431,3346,27,15,14,13
38860,443,38860,443,15584,2721,12863,44,103,21,23
53282,443,7574,443,604924,37384,567540,846,154,315,531
59944,80,15920,80,1052,612,440,10,15,5,5
51169,443,52987,443,21686,7655,14031,77,379,40,37
55787,53,59622,53,229,102,127,2,29,1,1
47750,443,44039,443,70,70,0,1,5,1,0
65482,53,43448,53,179,94,85,2,30,1,1
65245,53,31425,53,184,102,82,2,30,1,1
53102,443,27329,443,983,496,487,9,16,5,4
40931,443,31983,443,7399,3328,4071,76,4153,33,43
51538,443,33433,443,262,70,192,5,21,2,3
6881,35045,1586,35045,475,150,325,2,1200,1,1
50393,8080,50393,8080,378,180,198,7,31,4,3
37650,443,41900,443,6898,5202,1696,25,25,15,10
64472,53,59070,53,183,94,89,2,31,1,1
56336,53,24893,53,172,88,84,2,30,1,1
56642,80,4720,80,234,234,0,4,12,4,0
10016,443,37717,443,6575,1263,5312,22,315,12,10
59178,53,27947,53,260,86,174,2,30,1,1
51874,443,24684,443,1852,1103,749,16,31,9,7
49187,2710,40478,2710,70,70,0,2,7,2,0
27005,27025,23287,27025,895,126,769,2,30,1,1
63061,443,64217,443,304,86,218,2,30,1,1
51966,18716,18361,18716,66,66,0,1,5,1,0
5588,5588,0,0,3562,1936,1626,48,194,24,24
35688,53,49808,53,199,94,105,2,30,1,1
52188,443,37924,443,1768,1034,734,16,65,8,8
52282,80,3560,80,7603,1651,5952,24,16,13,11
55237,53,24870,53,259,87,172,4,56,2,2
56892,53,40383,53,210,102,108,2,30,1,1
52961,443,6824,443,925322,25097,900225,971,113,287,684
44847,2499,58207,2499,502,150,352,2,1200,1,1
49700,80,44971,80,71320,1026,70294,64,52,12,52
55265,53,4151,53,199,102,97,2,30,1,1
57946,443,19612,443,2791,1800,991,26,185,15,11
57161,53,1657,53,711,87,624,2,30,1,1
58834,443,42035,443,7880,5105,2775,25,17,13,12
60384,443,14731,443,130,70,60,2,15,1,1
48604,53,57366,53,164,78,86,2,30,1,1
50294,53,34116,53,178,94,84,2,29,1,1
50183,443,52770,443,6348,1071,5277,18,42,10,8
64140,53,44344,53,184,94,90,2,31,1,1
33459,80,37833,80,1658,1344,314,10,14,5,5
35271,443,35271,443,134405,6968,127437,187,97,85,102
34765,5222,48630,5222,10109,3480,6629,72,615,38,34
56491,53,20777,53,165,86,79,2,31,1,1
49408,443,34465,443,7967,2176,5791,27,125,14,13
49553,443,65490,443,6074,865,5209,16,15,9,7
50365,80,49822,80,300,180,120,6,29,4,2
2075,7000,2075,7000,5850,4395,1455,18,15,10,8
57044,53,19964,53,194,99,95,2,31,1,1
46423,443,25968,443,1340,760,580,14,39,8,6
52204,36387,46788,36387,136,136,0,3,13,3,0
50677,80,32544,80,3664,1440,2224,12,20,6,6
1100,27540,2700,27540,132,70,62,2,31,1,1
58746,443,54765,443,5107,700,4407,15,15,7,8
40243,443,64916,443,284,164,120,4,15,2,2
55119,53,12117,53,994,86,908,2,29,1,1
49773,80,31365,80,70,70,0,1,5,1,0
60367,53,22365,53,233,110,123,2,30,1,1
49216,53,56828,53,274,94,180,2,30,1,1
49674,443,19357,443,5917,1570,4347,20,53,10,10
51779,49525,20031,49525,70,70,0,1,5,1,0
55591,53,58697,53,190,97,93,2,31,1,1
49501,443,35522,443,13077,4380,8697,34,1881,17,17
51073,443,23186,443,7343,2672,4671,20,76,12,8
57017,53,16260,53,177,94,83,2,30,1,1
56336,53,36932,53,198,93,105,2,30,1,1
50367,53,23115,53,198,102,96,2,30,1,1
46531,123,21322,123,184,94,90,2,30,1,1
55694,53,12759,53,167,86,81,2,30,1,1
50111,443,14390,443,60978,3794,57184,73,137,26,47
54486,443,15577,443,3170,1036,2134,13,135,6,7
52122,80,30528,80,4137,1236,2901,27,418,14,13
56569,53,13010,53,183,94,89,2,30,1,1
57117,443,28755,443,8997,1155,7842,19,76,11,8
56878,53,21554,53,168,86,82,2,31,1,1
55376,53,48930,53,789,110,679,2,31,1,1
49418,27018,42742,27018,274,78,196,2,31,1,1
49631,53,31277,53,196,100,96,2,31,1,1
38049,80,38049,80,2180,1555,625,9,86,6,3
49936,53,28353,53,211,102,109,2,31,1,1
54425,443,49600,443,1648,813,835,17,186,9,8
55958,53,14478,53,212,102,110,2,30,1,1
38306,443,65032,443,4580,1210,3370,17,28,10,7
49272,53,51922,53,266,94,172,2,30,1,1
9474,53,9474,53,237,91,146,2,33,1,1
65169,53,4248,53,211,102,109,2,30,1,1
55808,53,55808,53,257,106,151,2,30,1,1
50530,80,18434,80,3561,1337,2224,13,20,7,6
42934,443,36835,443,4514,1928,2586,17,241,8,9
64522,53,42718,53,230,102,128,2,31,1,1
60308,443,13749,443,5445,1072,4373,24,80,11,13
55921,53,12219,53,747,92,655,2,31,1,1
51403,443,43951,443,334,70,264,5,17,1,4
58528,443,58528,443,4672,1765,2907,19,29,11,8
52058,8329,19334,8329,70,70,0,2,9,2,0
53580,48066,41215,48066,70,70,0,2,8,2,0
37590,443,21881,443,499,425,74,4,0,3,1
46271,443,30209,443,70,70,0,2,4,2,0
55716,36989,39721,36989,320,140,180,6,6,3,3
2077,7000,2077,7000,3054,1599,1455,16,15,8,8
6881,20326,20950,20326,509,150,359,2,1200,1,1
46769,80,58026,80,3589,2432,1157,17,86,9,8
57431,53,4214,53,733,94,639,2,30,1,1
56662,443,10328,443,318,192,126,6,15,4,2
52103,7172,60174,7172,70,70,0,1,5,1,0
49906,443,34595,443,159116,5586,153530,191,47,77,114
42377,443,33699,443,1622,1137,485,11,26,7,4
50467,80,31924,80,197269,14917,182352,254,204,107,147
27988,40023,43847,40023,143,81,62,2,31,1,1
50702,80,54989,80,55224,28254,26970,230,174,114,116
53872,53,43483,53,70,70,0,1,30,1,0
61291,53,61291,53,261,106,155,2,29,1,1
55156,53,28197,53,256,87,169,4,36,2,2
65249,53,43445,53,733,94,639,2,30,1,1
48458,53,36064,53,289,86,203,2,29,1,1
51324,443,31259,443,2359,1283,1076,17,17,9,8
57870,7635,57870,7635,138,78,60,2,6,1,1
6881,6881,62439,6881,502,150,352,2,1200,1,1
49500,53,31434,53,248,118,130,2,29,1,1
56655,53,35529,53,210,110,100,2,30,1,1
56650,53,58049,53,253,102,151,2,30,1,1
61981,443,61981,443,4533,1626,2907,19,29,11,8
55912,53,49501,53,198,101,97,2,31,1,1
56785,28902,26302,28902,66,66,0,1,5,1,0
51105,80,8408,80,366,240,126,7,20,5,2
56433,53,16233,53,204,104,100,2,30,1,1
53478,443,15802,443,7692,2183,5509,24,224,14,10
49557,443,57017,443,38022,18448,19574,53,57,27,26
50403,80,8423,80,4332,3596,736,14,32,8,6
49874,53,37266,53,173,94,79,2,30,1,1
33894,80,31956,80,1376,788,588,10,35,6,4
51539,443,19176,443,262,70,192,5,21,2,3
35989,161,0,0,18741,9242,9499,96,31,48,48
49162,53,28701,53,183,94,89,2,30,1,1
56674,443,42391,443,7889,1900,5989,20,15,11,9
64001,53,52493,53,183,94,89,2,29,1,1
49546,53,28213,53,212,110,102,2,30,1,1
47191,443,13970,443,8756,2298,6458,39,314,18,21
56544,53,44845,53,183,86,97,2,31,1,1
49762,53,6291,53,196,102,94,2,29,1,1
55257,80,57672,80,3564,1625,1939,12,131,6,6
53619,11513,10996,11513,320,140,180,6,6,3,3
53551,60444,1391,60444,492,306,186,8,15,5,3
57593,28678,11489,28678,1806,1806,0,22,225,22,0
53266,443,29507,443,30264,2794,27470,47,322,19,28
49480,80,65349,80,6811,3791,3020,23,115,13,10
36405,443,39984,443,466,392,74,4,0,3,1
57128,53,45410,53,755,93,662,2,31,1,1
55025,53,14358,53,183,94,89,2,31,1,1
65455,53,29477,53,564,108,456,4,50,2,2
57238,443,50721,443,7549,2807,4742,42,78,22,20
64509,53,38948,53,385,134,251,2,30,1,1
58520,443,24680,443,9429,3621,5808,60,80,26,34
59601,443,24962,443,162,102,60,2,5,1,1
36406,5228,24879,5228,17762,4403,13359,92,616,47,45
37460,443,43570,443,5674,3900,1774,29,80,15,14
54401,443,33851,443,11527127,373718,11153409,12286,144,4090,8196
56671,443,62348,443,8300,3581,4719,25,19,15,10
61417,443,25149,443,652760,608740,44020,734,432,496,238
52041,48103,59658,48103,70,70,0,1,5,1,0
44467,53,44467,53,211,80,131,2,30,1,1
55641,61762,29914,61762,70,70,0,1,5,1,0
57135,53,40947,53,443,182,261,6,30,3,3
51175,443,19417,443,2132473,55149,2077324,2144,63,731,1413
56020,53,53467,53,198,101,97,2,31,1,1
51971,53,51971,53,240,98,142,2,30,1,1
21133,63622,33830,63622,150,150,0,1,1199,1,0
64045,7426,33466,7426,70,70,0,1,4,1,0
19763,53,19763,53,216,82,134,2,32,1,1
56752,53,57000,53,182,93,89,2,30,1,1
65067,80,65067,80,342198,13793,328405,355,23,126,229
9162,443,30671,443,5658,501,5157,14,15,7,7
65332,53,1654,53,226,86,140,2,29,1,1
60868,80,60868,80,5973,779,5194,17,16,9,8
52029,52093,47612,52093,70,70,0,2,7,2,0
49901,53,39046,53,193,102,91,2,29,1,1
63091,443,18908,443,382,164,218,2,30,1,1
40498,443,31302,443,9807,2542,7265,47,19,24,23
59597,443,2305,443,10310,2469,7841,35,255,18,17
49450,53,27588,53,227,94,133,2,29,1,1
56310,53,55159,53,760,97,663,2,31,1,1
49622,443,43494,443,15336,2803,12533,47,202,24,23
56176,53,8371,53,194,102,92,2,30,1,1
40801,443,33203,443,3289,1265,2024,13,32,7,6
48349,443,46666,443,42932,2883,40049,63,14,31,32
62044,443,20776,443,10530,2001,8529,29,47,14,15
55457,443,34189,443,130,70,60,3,5,2,1
56970,443,55404,443,16378,3002,13376,35,17,17,18
64016,53,18748,53,184,94,90,2,31,1,1
63232,443,26677,443,4496,2346,2150,28,124,15,13
56096,443,56096,443,5493,2246,3247,22,39,13,9
55821,53,13953,53,196,102,94,2,29,1,1
55135,53,55135,53,220,90,130,2,29,1,1
65019,53,36796,53,195,102,93,2,30,1,1
49274,53,46367,53,194,99,95,2,31,1,1
57170,53,64269,53,200,102,98,2,31,1,1
51928,443,37238,443,18581,9681,8900,62,103,33,29
56615,80,9225,80,234,234,0,4,11,4,0
62335,443,30924,443,73341,3336,70005,85,48,27,58
9445,443,7220,443,6094,771,5323,17,25,9,8
60480,443,16166,443,6511,2810,3701,34,3665,12,22
39236,80,55447,80,190,70,120,4,16,2,2
41858,443,41858,443,4350,1443,2907,19,26,11,8
56720,53,20064,53,177,94,83,2,30,1,1
64438,53,23542,53,211,102,109,2,30,1,1
50492,80,56917,80,318,192,126,6,25,4,2
65127,53,38412,53,194,102,92,2,30,1,1
49180,443,17664,443,888019,22655,865364,902,18,322,580
44722,80,3568,80,3162,1159,2003,14,16,8,6
55222,443,38278,443,5312,1510,3802,18,45,11,7
64686,53,28216,53,811,94,717,2,30,1,1
60974,443,22731,443,166465,9498,156967,220,72,100,120
38082,443,40503,443,9037,1851,7186,26,180,14,12
45120,15000,54128,15000,130,70,60,2,6,1,1
65107,53,32581,53,266,110,156,2,30,1,1
51705,59244,12307,59244,66,66,0,1,5,1,0
57013,53,1233,53,178,94,84,2,30,1,1
42993,443,2255,443,14451,3012,11439,33,32,18,15
51502,443,63032,443,6559,2158,4401,30,17,16,14
59833,443,63196,443,15252,5376,9876,35,154,16,19
48287,443,53104,443,416,210,206,7,96,4,3
41371,53,41371,53,220,90,130,2,30,1,1
53821,443,16981,443,7980,1434,6546,24,19,13,11
55803,53,50944,53,760,97,663,2,30,1,1
33947,443,18903,443,25302,10587,14715,88,123,37,51
49444,53,22362,53,212,102,110,2,30,1,1
55879,53,9895,53,184,94,90,2,29,1,1
64578,443,29592,443,9156,2109,7047,27,32,15,12
49721,80,41494,80,340,140,200,6,15,3,3
49996,443,63041,443,19523,5346,14177,37,87,17,20
39051,443,15445,443,7082,4527,2555,31,31,16,15
